DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2002,63.816,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2003,64.036,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2004,64.129,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2005,65.033,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2006,65.436,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2007,63.598,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2008,64.439,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2009,63.302,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2010,61.803,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2011,62.440,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2012,61.035,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2013,59.899,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2014,60.164,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2015,62.170,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2016,61.953,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2017,63.109,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2018,63.362,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2019,65.193,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EA19,2020,62.075,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1990,41.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1991,38.896,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1992,35.564,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1993,36.799,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1994,34.485,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1995,32.967,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1996,30.356,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1997,30.431,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1998,37.701,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,1999,35.152,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2000,33.984,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2001,33.740,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2002,32.106,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2003,29.768,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2004,30.108,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2005,26.879,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2006,30.031,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2007,24.291,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2008,27.215,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2009,27.171,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2010,14.680,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2011,13.646,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2012,20.647,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2013,14.522,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2014,11.562,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2015,11.181,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2016,8.069,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2017,4.584,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2018,1.229,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2019,4.838,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EE,2020,10.502,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1990,61.852,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1991,63.096,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1992,68.830,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1993,66.386,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1994,58.450,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1995,66.465,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1996,67.858,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1997,67.206,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1998,69.756,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,1999,65.670,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2000,69.055,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2001,68.495,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2002,71.063,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2003,67.088,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2004,72.259,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2005,68.203,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2006,71.419,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2007,70.858,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2008,72.915,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2009,67.341,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2010,68.584,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2011,64.677,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2012,65.889,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2013,61.750,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2014,65.455,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2015,71.047,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2016,72.911,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2017,71.282,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2018,70.681,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2019,74.103,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EL,2020,81.415,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1990,62.728,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1991,63.286,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1992,66.213,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1993,65.318,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1994,67.598,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1995,71.893,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1996,70.628,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1997,71.517,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1998,74.514,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,1999,76.749,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2000,76.797,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2001,74.797,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2002,78.642,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2003,76.738,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2004,77.652,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2005,81.534,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2006,81.505,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2007,79.560,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2008,81.605,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2009,79.549,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2010,77.003,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2011,76.012,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2012,72.798,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2013,69.997,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2014,72.557,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2015,72.741,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2016,71.486,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2017,73.886,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2018,73.613,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2019,75.032,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ES,2020,67.890,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1990,50.022,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1991,50.437,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1992,51.727,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1993,50.264,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1994,51.314,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1995,52.148,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1996,52.678,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1997,53.549,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1998,55.364,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,1999,55.020,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2000,56.280,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2001,55.764,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2002,56.251,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2003,56.873,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2004,56.843,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2005,57.815,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2006,58.253,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2007,57.214,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2008,58.364,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2009,57.163,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2010,55.763,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2011,56.364,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2012,54.921,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2013,53.940,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2014,54.422,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2015,56.068,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2016,56.164,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2017,57.557,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2018,58.132,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2019,60.464,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,EU27_2020,2020,57.497,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1990,61.017,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1991,56.795,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1992,55.683,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1993,55.897,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1994,65.815,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1995,53.450,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1996,54.854,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1997,56.031,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1998,53.237,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,1999,50.675,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2000,55.475,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2001,55.337,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2002,52.360,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2003,59.095,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2004,54.731,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2005,54.459,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2006,54.073,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2007,53.320,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2008,54.483,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2009,54.803,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2010,48.859,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2011,53.914,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2012,47.109,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2013,49.662,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2014,49.935,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2015,47.947,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2016,46.166,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2017,43.941,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2018,44.816,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2019,42.112,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FI,2020,42.032,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1990,52.174,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1991,52.248,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1992,51.796,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1993,47.707,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1994,47.390,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1995,47.677,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1996,48.209,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1997,48.739,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1998,50.960,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,1999,51.273,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2000,51.248,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2001,50.402,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2002,50.792,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2003,50.640,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2004,50.837,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2005,51.677,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2006,51.495,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2007,50.394,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2008,50.724,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2009,50.627,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2010,48.645,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2011,49.052,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2012,48.204,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2013,48.021,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2014,46.243,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2015,45.933,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2016,47.399,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2017,48.797,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2018,46.844,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2019,47.556,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,FR,2020,44.463,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1990,40.211,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1991,27.739,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1992,34.216,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1993,32.441,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1994,37.937,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1995,36.248,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1996,38.927,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1997,42.513,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1998,44.476,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,1999,48.803,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2000,48.450,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2001,46.527,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2002,54.422,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2003,50.708,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2004,51.885,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2005,52.564,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2006,49.170,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2007,51.806,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2008,54.750,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2009,46.016,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2010,46.693,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2011,49.639,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2012,49.862,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2013,47.434,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2014,44.206,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2015,48.786,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2016,48.430,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2017,53.152,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2018,52.691,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2019,56.216,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HR,2020,53.589,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1990,49.268,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1991,46.012,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1992,44.339,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1993,47.526,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1994,46.763,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1995,47.796,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1996,51.229,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1997,51.284,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1998,54.652,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,1999,53.424,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2000,54.978,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2001,53.411,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2002,56.885,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2003,62.057,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2004,60.955,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2005,62.254,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2006,61.819,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2007,60.362,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2008,62.589,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2009,57.574,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2010,56.930,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2011,50.273,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2012,50.146,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2013,50.122,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2014,59.845,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2015,53.875,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2016,55.823,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2017,62.645,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2018,58.123,
